"TO_C","TE_C","Tt_C","HDD_C","CDD_C","Tmin_C","Tmax_C","Precip_in","Humidity_pct","WindSpeed_MPH","CP"
"2015-07-12",24.548,24.0174243006474,24.2,0,5.9,17.8,30.6,0,62,2.16,0
"2015-07-13",24.484,24.2507121503237,25,0,6.7,20,30,0,62.48,3.52,0
"2015-07-14",24.1324324324324,24.1915722913781,22.8,0,4.5,18.9,26.7,0,75.4054054054054,4.83783783783784,0
"2015-07-15",24.164705882353,24.1781390868655,23.9,0,5.6,20.6,27.2,0,74.9705882352941,3.94117647058824,0
"2015-07-16",20.94,22.5590695434328,21.15,0,2.85,15.6,26.7,0,52.4,3.88,0
"2015-07-17",21.0344827586207,21.7967761510267,20.8,0,2.5,14.4,27.2,0,69.6206896551724,4.58620689655172,0
"2015-07-18",25.0575757575758,23.4271759543012,25.55,0,7.25,21.7,29.4,0.03,72.3333333333333,4.45454545454545,0
"2015-07-19",28.924,26.1755879771506,28.6,0,10.3,22.2,35,0,63.56,3.12,0
"2015-07-20",29.428,27.8017939885753,29.75,0,11.45,25.6,33.9,0,60.32,3.64,0
"2015-07-21",25.488,26.6448969942877,26.1,0,7.8,21.1,31.1,0.02,67.52,2.04,0
"2015-07-22",22.4846153846154,24.5647561894515,22.5,0,4.2,16.7,28.3,0,50.9230769230769,5.11538461538461,0
"2015-07-23",21.9730769230769,23.2689165562642,21.4,0,3.1,15,27.8,0,51.8076923076923,4.07692307692308,0
"2015-07-24",23.112,23.1904582781321,22.5,0,4.2,16.1,28.9,0,50.12,1.88,0
"2015-07-25",24.0807692307692,23.6356137544507,22.8,0,4.5,15.6,30,0,52.1923076923077,3.34615384615385,0
"2015-07-26",25.376,24.5058068772253,25.55,0,7.25,19.4,31.7,0.06,63.2,4.32,0
"2015-07-27",24.5967741935484,24.5512905353869,25.55,0,7.25,21.1,30,0.03,74.741935483871,2.90322580645161,0
"2015-07-28",27.0703703703704,25.8108304528786,27.75,0,9.45,21.1,34.4,0,61.4814814814815,1.62962962962963,0
"2015-07-29",28.56,27.1854152264393,27.5,0,9.2,20.6,34.4,0,57.4,2.72,0
"2015-07-30",26.2393939393939,26.7124045829166,26.95,0,8.65,23.3,30.6,0.06,79.1818181818182,3.93939393939394,0
"2015-07-31",25.4535714285714,26.082988005744,25.55,0,7.25,19.4,31.7,0,58.8571428571429,3.07142857142857,0
"2015-08-01",25.376,25.729494002872,25.6,0,7.3,20.6,30.6,0,52.72,5.2,0
"2015-08-02",24.68,25.204747001436,24.2,0,5.9,16.7,31.7,0,50.28,2.36,0
"2015-08-03",26.412,25.808373500718,25.8,0,7.5,19.4,32.2,0,51.56,4.16,0
"2015-08-04",25.616,25.712186750359,25.85,0,7.55,20,31.7,0.02,55.56,5.88,0
"2015-08-05",23.056,24.3840933751795,23.6,0,5.3,17.2,30,0,58.8,3.84,0
"2015-08-06",21.872,23.1280466875898,20.85,0,2.55,15,26.7,0,55.76,2.2,0
"2015-08-07",22.712,22.9200233437949,22.8,0,4.5,16.7,28.9,0,56.96,3.92,0
"2015-08-08",22.464,22.6920116718974,21.95,0,3.65,16.1,27.8,0,60.32,2.76,0
"2015-08-09",22.8846153846154,22.7883135282564,23.05,0,4.75,16.7,29.4,0,62.7692307692308,4.65384615384615,0
"2015-08-10",22.060606060606,22.4244597944312,22.2,0,3.9,17.2,27.2,0,69.2727272727273,4.81818181818182,0
"2015-08-11",22.3810810810811,22.4027704377562,23.35,0,5.05,20.6,26.1,0.78,83.2972972972973,4.54054054054054,0
"2015-08-12",22.9,22.6513852188781,23.35,0,5.05,17.8,28.9,0,62.8,4.12,0
"2015-08-13",21.916,22.283692609439,22.25,0,3.95,16.7,27.8,0,54.32,3.64,0
"2015-08-14",23.444,22.8638463047195,22.5,0,4.2,13.9,31.1,0,58.24,2.52,0
"2015-08-15",26.5888888888889,24.7263675968042,26.1,0,7.8,19.4,32.8,0,54.5185185185185,2.7037037037037,0
"2015-08-16",26.736,25.7311837984021,26.95,0,8.65,20.6,33.3,0,59.96,2.44,0
"2015-08-17",28.104,26.917591899201,28.05,0,9.75,21.1,35,0,57.6,2.96,0
"2015-08-18",26.912,26.9147959496005,27.75,0,9.45,22.2,33.3,0.15,66.56,5,0
"2015-08-19",25.45,26.1823979748003,26.55,0,8.25,22,31.1,0.32,76.4411764705882,5.94117647058824,0
"2015-08-20",25.5342857142857,25.858341844543,26.1,0,7.8,22.2,30,0.08,76.9428571428571,7.82857142857143,0
"2015-08-21",24.4210526315789,25.139697238061,25.25,0,6.95,21.1,29.4,1.21,70.2368421052632,5.28947368421053,0
"2015-08-22",21.924,23.5318486190305,22.5,0,4.2,17.2,27.8,0,56.48,2.92,0
"2015-08-23",22.4642857142857,22.9980671666581,22.5,0,4.2,16.7,28.3,0,70.1071428571429,2.60714285714286,0
"2015-08-24",23.0756756756757,23.0368714211669,24.2,0,5.9,19,29.4,0,73.7837837837838,2,0
"2015-08-25",25.3185185185185,24.1776949698427,25.55,0,7.25,20,31.1,0,55.7037037037037,3.48148148148148,0
"2015-08-26",21.676,22.9268474849214,21.15,0,2.85,15.6,26.7,0,54.52,4.2,0
"2015-08-27",20.024,21.4754237424607,20.3,0,2,15.6,25,0,61.88,3.84,0
"2015-08-28",19.664,20.5697118712303,19.7,0,1.4,13.3,26.1,0,62.2,1.68,0
"2015-08-29",22.044,21.3068559356152,21.35,0,3.05,13.3,29.4,0,61.52,2.12,0
"2015-08-30",25.176,23.2414279678076,24.45,0,6.15,17.2,31.7,0,62.36,2.6,0
"2015-08-31",26.756,24.9987139839038,27.2,0,8.9,22.2,32.2,0,63.16,3.12,0
"2015-09-01",25.312,25.1553569919519,25.85,0,7.55,20,31.7,0,64.4,2.4,0
"2015-09-02",25.3653846153846,25.2603708036683,25.8,0,7.5,18.3,33.3,0,65.5384615384615,1.69230769230769,0
"2015-09-03",26.708,25.9841854018341,26.65,0,8.35,19.4,33.9,0,61.84,2.92,0
"2015-09-04",24.6074074074074,25.2957964046208,23.85,0,5.55,19.4,28.3,0,68.3703703703704,7,0
"2015-09-05",21.7034482758621,23.4996223402414,22.25,0,3.95,16.7,27.8,0,62.6206896551724,4.82758620689655,0
"2015-09-06",21.568,22.5338111701207,21.95,0,3.65,13.9,30,0,59.64,2.08,0
"2015-09-07",25.176,23.8549055850604,24.45,0,6.15,15.6,33.3,0,57.56,3.2,0
"2015-09-08",28.356,26.1054527925302,28.35,0,10.05,21.7,35,0,54.16,3.28,0
"2015-09-09",26.1529411764706,26.1291969845004,27.5,0,9.2,21.7,33.3,0,70.7647058823529,4.02941176470588,0
"2015-09-10",21.5132075471698,23.8212022658351,21.65,0,3.35,19.4,23.9,2.94,89.7735849056604,4.49056603773585,0
"2015-09-11",20.7225,22.2718511329176,22.5,0,4.2,17.8,27.2,0,75.875,3.95,0
"2015-09-12",21.1944444444445,21.733147788681,20.3,0,2,15.6,25,0,81.5833333333333,5.97222222222222,0
"2015-09-13",19.7829268292683,20.7580373089747,18.85,0,0.550000000000001,14.4,23.3,0,76.609756097561,4.17073170731707,0
"2015-09-14",17.408,19.0830186544873,17.75,0,0,12.2,23.3,0,57.4,6.4,0
"2015-09-15",19.552,19.3175093272437,19.75,0,1.45,11.7,27.8,0,59.84,1.84,0
"2015-09-16",21.176,20.2467546636218,21.4,0,3.1,12.8,30,0,62.64,1.28,0
"2015-09-17",21.956,21.1013773318109,22.2,0,3.9,14.4,30,0,62.4,1.76,0
"2015-09-18",21.308,21.2046886659055,21.65,0,3.35,13.9,29.4,0,62.88,2.52,0
"2015-09-19",21.6,21.4023443329527,21.1,0,2.8,14.4,27.8,0,72.36,3.12,0
"2015-09-20",20.2,20.8011721664764,19.45,0,1.15,13.9,25,0,58,5.44444444444444,0
"2015-09-21",17.204,19.0025860832382,16.95,0,0,12.2,21.7,0,52.12,5.12,0
"2015-09-22",17.152,18.0772930416191,17.75,0,0,14.4,21.1,0,59.56,4.72,0
"2015-09-23",17.3074074074074,17.6923502245132,18.6,0,0.300000000000001,11.1,26.1,0,62.7407407407407,1.81481481481481,0
"2015-09-24",19.008,18.3501751122566,18.9,0,0.599999999999998,10.6,27.2,0,62.16,3.08,0
"2015-09-25",17.732,18.0410875561283,18.35,0,0.0500000000000007,13.9,22.8,0,64.52,4.12,0
"2015-09-26",16.4862068965517,17.26364722634,16.95,0,0,12.8,21.1,0,65.3448275862069,4.96551724137931,0
"2015-09-27",16.2259259259259,16.744786576133,15.3,0,0,10,20.6,0,72.037037037037,2.44444444444444,0
"2015-09-28",20.91,18.8273932880665,21.7,0,3.4,17.8,25.6,0,76.4666666666667,3.5,0
"2015-09-29",22.6433962264151,20.7353947572408,23.3,0,5,19.4,27.2,0.04,85.2075471698113,3.39622641509434,0
"2015-09-30",21.9490566037736,21.3422256805072,19.7,0,1.4,14.4,25,0.27,82.4905660377358,8.16981132075472,0
"2015-10-01",13.43,17.3861128402536,14.2,0,0,11.7,16.7,0,71.8333333333333,7.96666666666667,0.197576989213499
"2015-10-02",9.85151515151515,13.6188139958844,9.9,3.6,0,7.8,12,0,80.1515151515152,9.33333333333333,11.1463053267209
"2015-10-03",9.29782608695653,11.4583200414204,9.55,3.95,0,8,11.1,0,81.7826086956522,10.6304347826087,13.7009138668394
"2015-10-04",12.8230769230769,12.1406984822487,13.9,0,0,10,17.8,0,59.2692307692308,10.1923076923077,2.16110358025012
"2015-10-05",12.5321428571429,12.3364206696958,13.35,0.149999999999999,0,8.9,17.8,0,68.9285714285714,4.21428571428571,1.98688736271795
"2015-10-06",14.98,13.6582103348479,15,0,0,7.2,22.8,0,68.92,1.28,0
"2015-10-07",15.556,14.6071051674239,16.65,0,0,11.1,22.2,0,73.36,2.16,0
"2015-10-08",15.2296296296296,14.9183673985268,15.85,0,0,11.1,20.6,0,76,2.33333333333333,0
"2015-10-09",18.272972972973,16.5956701857499,19.2,0,0.899999999999999,14,24.4,0.95,81.972972972973,4.13513513513514,0
"2015-10-10",12.112,14.3538350928749,12.5,1,0,7.2,17.8,0,62.28,1.72,1.82034493434624
"2015-10-11",12.312,13.3329175464375,12.8,0.699999999999999,0,5,20.6,0,69.76,2.08,1.71335796610049
"2015-10-12",15.192,14.2624587732187,15.85,0,0,6.7,25,0,69.08,2.32,0
"2015-10-13",16.5,15.3812293866094,16.15,0,0,11.7,20.6,0.01,78.2903225806452,2.7741935483871,0
"2015-10-14",14.264,14.8226146933047,14.45,0,0,10,18.9,0,67.44,3.4,0
"2015-10-15",11.8304347826087,13.3265247379567,11.65,1.85,0,6.1,17.2,0,63.0434782608696,2.56521739130435,2.67402507949159
"2015-10-16",11.896,12.6112623689783,12.5,1,0,8.3,16.7,0,60.6,3.92,3.17575797566503
"2015-10-17",6.944,9.77763118448917,6.4,7.1,0,1.1,11.7,0,56.64,5,14.6596616604886
"2015-10-18",3.18,6.47881559224459,4.15,9.35,0,-1.1,9.4,0,60.36,3.64,19.6893051172458
"2015-10-19",5.012,5.74540779612229,4.15,9.35,0,-2.8,11.1,0,57.32,3.24,15.2784
"2015-10-20",13.936,9.84070389806114,14.45,0,0,7.2,21.7,0,48.16,4.88,0
"2015-10-21",16.116,12.9783519490306,16.65,0,0,8.3,25,0,57.76,1.92,0
"2015-10-22",16.94,14.9591759745153,16.35,0,0,9.4,23.3,0,61.32,4.04,0
"2015-10-23",11.164,13.0615879872576,9.75,3.75,0,3.9,15.6,0,48.8,5.4,5.42837345804432
"2015-10-24",8.71111111111111,10.8863495491844,6.95,6.55,0,1.1,12.8,0,69.3703703703704,3.88888888888889,9.44381624635531
"2015-10-25",13.6448275862069,12.2655885676956,14.15,0,0,8.9,19.4,0.01,69.2068965517241,4.79310344827586,0
"2015-10-26",7.684,9.97479428384782,8.6,4.9,0,2.2,15,0,66.4,2.08,8.38795448723942
"2015-10-27",7.884,8.92939714192391,7.5,6,0,1.1,13.9,0,72.96,3.72,10.8317485347473
"2015-10-28",16.4260869565217,12.6777420492228,15,0,0,8.9,21.1,4.93,92.304347826087,12.536231884058,0
"2015-10-29",17.6432432432432,15.160492646233,17.25,0,0,12.8,21.7,0.42,70.5945945945946,6.05405405405405,0
"2015-10-30",10.688,12.9242463231165,11.1,2.4,0,7.2,15,0,47.2,6.68,7.26780970581921
"2015-10-31",7.292,10.1081231615583,6.4,7.1,0,0.6,12.2,0,65.12,1.56,7.75378951481145
"2015-11-01",12.652,11.3800615807791,13.05,0.449999999999999,0,7.8,18.3,0,72.8,2.64,1.37783691342626
"2015-11-02",10.8888888888889,11.134475234834,11.95,1.55,0,6.7,17.2,0,77.4074074074074,0.888888888888889,2.46177916413094
"2015-11-03",12.644,11.889237617417,14.45,0,0,3.9,25,0,67.64,1.28,0.968453447513097
"2015-11-04",12.9,12.3946188087085,13.6,0,0,6.1,21.1,0,74.6296296296296,2.37037037037037,0.923760430703401
"2015-11-05",15.9849056603774,14.1897622345429,16.55,0,0,12,21.1,0,88.6037735849057,1.58490566037736,0
"2015-11-06",20.2263157894737,17.2080390120083,20.85,0,2.55,17.8,23.9,0,80.3684210526316,4.15789473684211,0
"2015-11-07",15.144,16.1760195060042,15.3,0,0,10,20.6,0,54.36,4.92,0
"2015-11-08",8.536,12.3560097530021,8.35,5.15,0,2.8,13.9,0,56.28,3.64,9.47070839166743
"2015-11-09",8.34074074074074,10.3483752468714,7.5,6,0,-0.6,15.6,0,61,1.18518518518519,5.61669006040653
"2015-11-10",11.6081081081081,10.9782416774898,11.4,2.1,0,10,12.8,0.34,82.1621621621622,7.10810810810811,5.04397967811414
"2015-11-11",11.472972972973,11.2256073252314,13.35,0.15,0,10,16.7,0.32,86.8918918918919,3.64864864864865,3.87191274304265
"2015-11-12",12.7763157894737,12.0009615573525,12.8,0.699999999999999,0,10.6,15,0.02,83.8684210526316,4.71052631578947,1.57066589754619
"2015-11-13",11.484,11.7424807786763,10.85,2.65,0,7.8,13.9,0,42.84,12.12,7.01846013880537
"2015-11-14",6.848,9.29524038933813,6.65,6.85,0,3.9,9.4,0,46.84,8.88,19.8225135520196
"2015-11-15",7.712,8.50362019466906,8.35,5.15,0,1.7,15,0,55.04,4.08,11.6911869166479
"2015-11-16",11.356,9.92981009733453,12.25,1.25,0,3.9,20.6,0,55.44,3.2,3.83530379500764
"2015-11-17",5.576,7.75290504866727,5.3,8.2,0,0.6,10,0,59.32,3.28,14.3509743669202
"2015-11-18",10.1653846153846,8.95914483202594,7.5,6,0,1.1,13.9,0,74.1923076923077,6.19230769230769,8.29797292645686
"2015-11-19",16.1898305084746,12.5744876702503,15.55,0,0,13.9,17.2,2.42,90.2542372881356,9.57627118644068,0
"2015-11-20",10.292,11.4332438351251,8.9,4.6,0,1.7,16.1,0,51.68,6.28,8.03922495766849
"2015-11-21",5.4,8.41662191756257,5.3,8.2,0,0.6,10,0,64.48,2.52,12.8583513717739
"2015-11-22",7.5875,8.00206095878129,6.9,6.6,0,4.4,9.4,0.05,65.15625,3.6875,11.3536935585683
"2015-11-23",2.032,5.01703047939064,1.65,11.85,0,-2.8,6.1,0,46.8,6.56,29.372411501952
"2015-11-24",1.528,3.27251523969532,1.95,11.55,0,-3.9,7.8,0,59.8,2.64,19.4521975560603
"2015-11-25",2.212,2.74225761984766,3.05,10.45,0,-3.3,9.4,0,69.72,1.4,13.3561417183257
"2015-11-26",5.23428571428571,3.98827166706669,6.7,6.8,0,-2.2,15.6,0,83.9428571428571,0.4,5.22769672620978
"2015-11-27",8.50588235294118,6.24707701000393,10.15,3.35,0,2,18.3,0,80.9705882352941,1.85294117647059,6.79813187483032
"2015-11-28",9.86111111111112,8.05409406055752,10.85,2.65,0,5.6,16.1,0.02,78.25,3.38888888888889,6.69880691320152
"2015-11-29",4.59285714285714,6.32347560170733,5.55,7.95,0,1.7,9.4,0,62.5,5.14285714285714,20.1995013361074
"2015-11-30",2.98387096774194,4.65367328472463,2.5,11,0,-1.7,6.7,0,65.1935483870968,4.35483870967742,21.9453212929086
"2015-12-01",6.96981132075472,5.81174230273968,6.45,7.05,0,4,8.9,0.59,93.1698113207547,5.37735849056604,15.1429408132901
"2015-12-02",8.47352941176471,7.14263585725219,8.65,4.85,0,6.7,10.6,0.53,95.7352941176471,1.73529411764706,6.62139799502402
"2015-12-03",8.25185185185185,7.69724385455202,8.9,4.6,0,6.7,11.1,0,60.8888888888889,9.40740740740741,16.0968561252597
"2015-12-04",5.972,6.83462192727601,5.6,7.9,0,0.6,10.6,0,61.48,4.12,15.2801711404028
"2015-12-05",2.932,4.88331096363801,4.45,9.05,0,-1.7,10.6,0,75.64,0.32,5.97816357086355
"2015-12-06",3.648,4.265655481819,4.45,9.05,0,-3.3,12.2,0,74.16,1.68,12.7696514721428
"2015-12-07",4.43225806451613,4.34895677316757,5.8,7.7,0,-1.7,13.3,0,69.5806451612903,0.741935483870968,7.81056089761568
"2015-12-08",4.54848484848485,4.44872081082621,3.9,9.6,0,-1.1,8.9,0,67.4848484848485,2.42424242424242,13.9374901882008
"2015-12-09",6.34444444444444,5.39658262763532,4.7,8.8,0,-1.7,11.1,0,77.5185185185185,1.44444444444444,8.59990748666226
"2015-12-10",8.20263157894737,6.79960710329135,10.3,3.2,0,5,15.6,0,84.2631578947368,0.921052631578947,5.08396324522098
"2015-12-11",8.76296296296296,7.78128503312715,9.45,4.05,0,2.8,16.1,0,80.5555555555556,1.33333333333333,5.46985921698912
"2015-12-12",11.3333333333333,9.55730918323024,11.65,1.85,0,6.1,17.2,0,80.8148148148148,0.333333333333333,1.25092558324419
"2015-12-13",12.9769230769231,11.2671161300767,14.15,0,0,8.3,20,0,77.6923076923077,3.53846153846154,0.983949478962546
"2015-12-14",13.6884615384615,12.4777888342691,14.45,0,0,10,18.9,0.56,91.2692307692308,3.38461538461538,0
"2015-12-15",14.7833333333333,13.6305610838012,14.75,0,0,10.6,18.9,0.45,61.0666666666667,12.7,0
"2015-12-16",8.51851851851852,11.0745398011599,7.5,6,0,4.4,10.6,0,66.962962962963,4.88888888888889,11.0144699827852
"2015-12-17",11.8972222222222,11.485881011691,11.15,2.35,0,8.3,14,2.76,93.5277777777778,2.06944444444444,2.30568619014856
"2015-12-18",7.18965517241379,9.33776809205241,6.4,7.1,0,0.6,12.2,0,67.1379310344828,5.79310344827586,15.1882848565544
"2015-12-19",2.408,5.87288404602621,2.25,11.25,0,0.6,3.9,0,46.44,10.32,35.6327802518973
"2015-12-20",2.56,4.2164420230131,2.8,10.7,0,0,5.6,0,48.52,5.32,25.2332469571397
"2015-12-21",5.648,4.93222101150655,5,8.5,0,-0.6,10.6,0,61.2,2,11.1044048917535
"2015-12-22",10.9132075471698,7.92271427933818,11.4,2.1,0,7.2,15.6,0,90.2264150943396,1.84905660377358,3.51752091360101
"2015-12-23",11.2633802816901,9.59304728051416,11.85,1.65,0,7,16.7,1.83,96.3239436619718,3.47887323943662,4.17168446032062
"2015-12-24",18.6604651162791,14.1267561983966,15.55,0,0,10,21.1,0,84.9069767441861,4.93023255813953,0
"2015-12-25",13.1151515151515,13.6209538567741,13.05,0.449999999999999,0,8.9,17.2,0.01,87.1818181818182,0.424242424242424,0.250666806983105
"2015-12-26",9.98846153846154,11.8047076976178,10.3,3.2,0,7.8,12.8,0.05,55.3846153846154,6.57692307692308,9.00552032566206
"2015-12-27",10.1260869565217,10.9653973270698,10.85,2.65,0,6.7,15,0.15,87.3695652173913,5.23913043478261,7.72259911081644
"2015-12-28",2.76,6.86269866353488,3.1,10.4,0,0.6,5.6,0.08,62.6,7.86666666666667,30.1230994421225
"2015-12-29",2.15416666666667,4.50843266510078,1.9,11.6,0,-0.6,4.4,1.26,91.375,6.85416666666667,29.7039174938603
"2015-12-30",4.43541666666666,4.47192466588372,3.6,9.9,0,1.1,6.1,0.2,93.4791666666667,2.27083333333333,13.6596784519843
"2015-12-31",6.48846153846154,5.48019310217263,6.15,7.35,0,4,8.3,0,81.6730769230769,3.38461538461538,12.8993546359017
"2016-01-01",2.92,4.20009655108631,1.9,11.6,0,-0.6,4.4,0,54.6,6.6,27.1805121364554
"2016-01-02",1.092,2.64604827554316,1.4,12.1,0,-1.1,3.9,0,53.08,5.36,28.7265968579642
"2016-01-03",1.712,2.17902413777158,2.5,11,0,-1.7,6.7,0,58.24,5.44,27.4941043745746
"2016-01-04",-4.628,-1.22448793111421,-5.3,18.8,0,-11.7,1.1,0,45.84,7.8,50.6287487026887
"2016-01-05",-8.224,-4.72424396555711,-7.5,21,0,-13.3,-1.7,0,47.28,3.48,40.5255965098603
"2016-01-06",-3.94,-4.33212198277855,-2.75,16.25,0,-11.1,5.6,0,52.24,1.52,21.5014760423558
"2016-01-07",-0.372727272727273,-2.35242462775291,-0.55,14.05,0,-8.3,7.2,0,51.3939393939394,0.393939393939394,8.70716059515685
"2016-01-08",2.35135135135135,-0.000536638200780537,1.1,12.4,0,-3.9,6.1,0,65.3783783783784,4.86486486486486,24.5899485092186
"2016-01-09",5.81388888888889,2.90667612534405,5.25,8.25,0,3.3,7.2,0,82.6666666666667,5.13888888888889,17.4237356007736
"2016-01-10",9.50806451612903,6.20737032073654,10.55,2.95,0,3.9,17.2,4.39,85.4354838709677,11.9354838709677,13.7912467514416
"2016-01-11",-1.2,2.50368516036827,-1.4,14.9,0,-6.1,3.3,0,38.2,9.36,44.9733521098884
"2016-01-12",-1.42758620689655,0.53804947673586,-0.55,14.05,0,-6.7,5.6,0,63.8620689655172,4.44827586206897,31.483676704077
"2016-01-13",-4.54,-2.00097526163207,-4.15,17.65,0,-6.1,-2.2,0,43.04,10.72,59.0655056018316
"2016-01-14",-2.3,-2.15048763081604,-1.95,15.45,0,-6.1,2.2,0,56.4444444444444,4.44444444444444,33.3093246871069
"2016-01-15",2.66,0.254756184591983,2.5,11,0,-3.3,8.3,0.01,67.56,1.4,12.82606096976
"2016-01-16",6.48048780487805,3.36762199473502,7.5,6,0,5,10,0.36,59.6829268292683,6.24390243902439,17.5402180181623
"2016-01-17",0.2,1.78381099736751,1.1,12.4,0,-2.8,5,0,71.0606060606061,2.51515151515152,21.092774865227
"2016-01-18",-5.17,-1.69309450131625,-5,18.5,0,-8.3,-1.7,0,50.5333333333333,12.2,65.2115065000035
"2016-01-19",-5.2,-3.44654725065812,-5.55,19.05,0,-9.4,-1.7,0,42.48,13.16,67.8374557305918
"2016-01-20",-0.632,-2.03927362532906,-0.3,13.8,0,-2.8,2.2,0,51.52,4.68,30.5721903749143
"2016-01-21",-1.792,-1.91563681266453,-1.35,14.85,0,-4.4,1.7,0,48.36,7.36,41.4861560407806
"2016-01-22",-4.308,-3.11181840633227,-5,18.5,0,-8.3,-1.7,0,45.32,4.96,39.6602991093108
"2016-01-23",-4.24107142857143,-3.67644491745185,-3.6,17.1,0,-5,-2.2,0,84.0535714285714,10.9642857142857,58.7448793933011
"2016-01-24",-3.128,-3.40222245872592,-2.5,16,0,-7.2,2.2,0,49.24,4.8,36.4301227447836
"2016-01-25",-3.916,-3.65911122936296,-3.3,16.8,0,-9.4,2.8,0,70.48,0.44,11.5524674697659
"2016-01-26",0.916,-1.37155561468148,-0.55,14.05,0,-8.9,7.8,0,70.92,3,21.7961273624468
"2016-01-27",3.272,0.95022219265926,1.4,12.1,0,-3.9,6.7,0,55.28,5.6,24.2038656086171
"2016-01-28",-0.94,0.00511109632962997,-1.4,14.9,0,-7.8,5,0,64.4,1.44,17.328
"2016-01-29",0.7,0.352555548164815,0.25,13.25,0,-3.9,4.4,0,60.72,6.44,32.4827585035508
"2016-01-30",0.0679999999999999,0.210277774082407,-0.85,14.35,0,-6.1,4.4,0,52.36,4.12,27.2639823004637
"2016-01-31",4.812,2.5111388870412,7.25,6.25,0,0.6,13.9,0,56.36,2.88,14.7440249158769
"2016-02-01",7.376,4.9435694435206,7.5,6,0,0,15,0,59.68,3.68,11.7478688995068
"2016-02-02",3.368,4.1557847217603,3.6,9.9,0,-2.8,10,0,60.8,0.96,9.92729202955167
"2016-02-03",10.178431372549,7.16710804715466,7.2,6.3,0,-0.6,15,1.29,88.8235294117647,4.01960784313725,6.65939954913745
"2016-02-04",10.3760869565217,8.7715975018382,9.45,4.05,0,6.1,12.8,0,78.1739130434783,2.32608695652174,4.76444051928691
"2016-02-05",1.07435897435897,4.92297823809859,1.7,11.8,0,-2.2,5.6,0.14,73.5384615384615,4.35897435897436,25.9424483022471
"2016-02-06",-0.384,2.26948911904929,-0.6,14.1,0,-5.6,4.4,0,61.12,2.52,22.0401667216925
"2016-02-07",2.24,2.25474455952465,1.95,11.55,0,-4.4,8.3,0,56.8,2.32,17.1507210344055
"2016-02-08",0.919444444444444,1.58709450198455,0.3,13.2,0,-2.2,2.8,0,65.5277777777778,7.94444444444444,35.4594166041798
"2016-02-09",-1.48571428571429,0.0506901081351296,-1.1,14.6,0,-3.3,1.1,0,77.9428571428571,4.4,31.434299478014
"2016-02-10",0.334883720930233,0.192786914532681,1.1,12.4,0,-1.1,3.3,0,73.4883720930233,4.48837209302326,27.8913236996055
"2016-02-11",-5.42,-2.61360654273366,-5.55,19.05,0,-8.3,-2.8,0,36.64,14.72,72.5897059368613
"2016-02-12",-6.596,-4.60480327136683,-6.95,20.45,0,-10,-3.9,0,41.64,6.08,49.5520255214658
"2016-02-13",-9.68214285714286,-7.14347306425484,-10.85,24.35,0,-15,-6.7,0,47.3214285714286,12.5357142857143,82.078256071915
"2016-02-14",-13.608,-10.3757365321274,-14.15,27.65,0,-18.9,-9.4,0,35.8,6.6,69.6417129484908
"2016-02-15",-5.19772727272727,-7.78673190242735,-6.4,19.9,0,-12.8,0,0.01,79.0681818181818,3.75,36.2079931696005
"2016-02-16",6.7536231884058,-0.516554357010775,6.4,7.1,0,0,12.8,2.25,80,9.20289855072464,20.4659972698975
"2016-02-17",2.33793103448276,0.910688338735991,1.1,12.4,0,-1.1,3.3,0,65.5172413793103,6.03448275862069,27.4198280436889
"2016-02-18",-1.24,-0.164655830632004,-1.35,14.85,0,-4.4,1.7,0,41.24,6.52,37.6375444470013
"2016-02-19",-0.958620689655172,-0.561638260143588,-2.2,15.7,0,-7.2,2.8,0,58.9655172413793,4.13793103448276,29.4115890070558
"2016-02-20",9.484,4.46118086992821,9.45,4.05,0,2.2,16.7,0,54.12,4.64,8.65072874618086
"2016-02-21",7.824,6.1425904349641,6.4,7.1,0,0,12.8,0.01,65.48,2.8,9.49776462121483
"2016-02-22",5.536,5.83929521748205,5,8.5,0,-1.1,11.1,0,51.84,2.92,13.6088891655418
"2016-02-23",1.95,3.89464760874103,1.95,11.55,0,0,3.9,0.36,85.4210526315789,11.1315789473684,38.5354442108342
"2016-02-24",8.29344262295082,6.09404511584592,9.7,3.8,0,2.2,17.2,4.92,98.6885245901639,9.13114754098361,15.733065068965
"2016-02-25",8.37073170731707,7.2323884115815,9.7,3.8,0,3.3,16.1,0.11,71.4878048780488,10.2682926829268,16.436318014566
"2016-02-26",0.032,3.63219420579075,-0.55,14.05,0,-3.3,2.2,0,40.72,12.52,47.6546486764933
"2016-02-27",0.572,2.10209710289537,0,13.5,0,-5,5,0,47.32,5.36,29.9304838958544
"2016-02-28",9.136,5.61904855144769,9.2,4.3,0,1.7,16.7,0,42.8,6.44,11.0745904773043
"2016-03-01",6.97142857142857,6.97247642357621,6.7,6.8,0,2.8,10.6,0,58.5,5.03571428571429,14.6503736307941
"2016-03-02",4.99259259259259,5.9825345080844,5,8.5,0,-2.2,12.2,0.33,54.4074074074074,12.1111111111111,29.6066469765031
"2016-03-03",-0.968,2.5072672540422,-1.35,14.85,0,-4.4,1.7,0,40.2,5.04,32.4805794431072
"2016-03-04",-0.933333333333334,0.786966960354433,0.45,13.05,0,-3,3.9,0,76.3921568627451,4.94117647058824,32.0835062383933
"2016-03-05",-0.116,0.335483480177217,0.3,13.2,0,-4.4,5,0,49.04,2.76,22.6205981034985
