"Row.names","mw","HDD_C","CDD_C","CP"
"2015-04-29",103879.348,0,0,0
"2015-04-30",101634.611,1,0,4.09370509679098
"2015-05-01",97397.202,1.8,0,4.92635790823201
"2015-05-02",87273.535,0,0,2.12819728408811
"2015-05-03",85431.697,0,0,0
"2015-05-04",105121.653,0,0.300000000000001,0
"2015-05-05",113527.515,0,3.35,0
"2015-05-06",107614.903,0,0,0
"2015-05-07",105379.407,0,0,0
"2015-05-08",110381.362,0,1.45,0
"2015-05-09",95801.835,0,0,0
"2015-05-10",102447.257,0,3.85,0
"2015-05-11",125915.038,0,5.85,0
"2015-05-12",127787.513,0,4.5,0
"2015-05-13",101832.337,0,0,0
"2015-05-14",97268.443,0,0,0
"2015-05-15",98846.037,0,0,0
"2015-05-16",96529.178,0,0.300000000000001,0
"2015-05-17",108377.133,0,5.15,0
"2015-05-18",112832.059,0,0,0
"2015-05-19",111069.596,0,2,0
"2015-05-20",99790.475,0,0,0
"2015-05-21",100677.687,1.25,0,1.7607970922284
"2015-05-22",102801.016,0,0,0
"2015-05-23",85166.667,0,0,0
"2015-05-24",84190.782,0,0,0
"2015-05-25",101685.017,0,5.05,0
"2015-05-26",139827.425,0,5.9,0
"2015-05-27",148157.454,0,6.4,0
"2015-05-28",147303.875,0,7,0
"2015-05-29",135668.866,0,3.35,0
"2015-05-30",131209.944,0,5.35,0
"2015-05-31",129858.971,0,3.6,0
"2015-06-01",115910.075,1.55,0,2.69211060724794
"2015-06-02",106897.228,2.5,0,4.27940138380874
"2015-06-03",106164.938,0,0,0
"2015-06-04",106409.36,0,0,0
"2015-06-05",107076.588,0,0,0
"2015-06-06",102597.692,0,0.300000000000001,0
"2015-06-07",96708.417,0,0,0
"2015-06-08",123624.633,0,3.9,0
"2015-06-09",136212.649,0,5.05,0
"2015-06-10",136293.145,0,2.5,0
"2015-06-11",156622.024,0,7.85,0
"2015-06-12",169630.002,0,7.8,0
"2015-06-13",149651.434,0,5.85,0
"2015-06-14",137512.284,0,5.05,0
"2015-06-15",149128.428,0,4.2,0
"2015-06-16",143323.618,0,4.45,0
"2015-06-17",136343.512,0,2.85,0
"2015-06-18",122213.55,0,0.900000000000002,0
"2015-06-19",139267.049,0,5.6,0
"2015-06-20",119605.515,0,0.300000000000001,0
"2015-06-21",133750.064,0,6.95,0
"2015-06-22",157845.62,0,7.25,0
"2015-06-23",167654.634,0,7.55,0
"2015-06-24",145343.049,0,4.5,0
"2015-06-25",138317.019,0,2.55,0
"2015-06-26",136741.215,0,4.45,0
"2015-06-27",111551.994,0,0,0
"2015-06-28",103179.97,0,0.300000000000001,0
"2015-06-29",121823.07,0,1.7,0
"2015-06-30",134038.129,0,3.4,0
"2015-07-01",143816.107,0,6.15,0
"2015-07-02",132184.422,0,2.8,0
"2015-07-03",122025.251,0,3.1,0
"2015-07-04",110518.425,0,1.95,0
"2015-07-05",120201.868,0,4.2,0
"2015-07-06",147076.202,0,4.75,0
"2015-07-07",164872.609,0,8.35,0
"2015-07-08",163610.466,0,7.5,0
"2015-07-09",147614.692,0,4.05,0
"2015-07-10",145253.772,0,5.6,0
"2015-07-11",135275.181,0,5.05,0
"2015-07-12",137353.197,0,5.9,0
"2015-07-13",155602.173,0,6.7,0
"2015-07-14",150034.177,0,4.5,0
"2015-07-15",147674.014,0,5.6,0
"2015-07-16",131761.068,0,2.85,0
"2015-07-17",133922.029,0,2.5,0
"2015-07-18",139559.425,0,7.25,0
"2015-07-19",164389.437,0,10.3,0
"2015-07-20",191311.467,0,11.45,0
"2015-07-21",172979.157,0,7.8,0
"2015-07-22",144677.787,0,4.2,0
"2015-07-23",138923.154,0,3.1,0
"2015-07-24",138979.36,0,4.2,0
"2015-07-25",133481.885,0,4.5,0
"2015-07-26",141406.052,0,7.25,0
"2015-07-27",159711.777,0,7.25,0
"2015-07-28",171336.518,0,9.45,0
"2015-07-29",180101.992,0,9.2,0
"2015-07-30",172637.35,0,8.65,0
"2015-07-31",159229.751,0,7.25,0
"2015-08-01",144640.723,0,7.3,0
"2015-08-02",138163.202,0,5.9,0
"2015-08-03",161705.576,0,7.5,0
"2015-08-04",164302.15,0,7.55,0
"2015-08-05",150896.917,0,5.3,0
"2015-08-06",141193.023,0,2.55,0
"2015-08-07",141393.092,0,4.5,0
"2015-08-08",126181.098,0,3.65,0
"2015-08-09",124128.426,0,4.75,0
"2015-08-10",138784.793,0,3.9,0
"2015-08-11",141292.053,0,5.05,0
"2015-08-12",142084.459,0,5.05,0
"2015-08-13",137312.917,0,3.95,0
"2015-08-14",140357.437,0,4.2,0
"2015-08-15",145709.097,0,7.8,0
"2015-08-16",150656.755,0,8.65,0
"2015-08-17",173740.018,0,9.75,0
"2015-08-18",172400.714,0,9.45,0
"2015-08-19",168658.2,0,8.25,0
"2015-08-20",167109.464,0,7.8,0
"2015-08-21",157904.695,0,6.95,0
"2015-08-22",129719.077,0,4.2,0
"2015-08-23",125622.949,0,4.2,0
"2015-08-24",150644.119,0,5.9,0
"2015-08-25",160112.106,0,7.25,0
"2015-08-26",138020.208,0,2.85,0
"2015-08-27",130878.974,0,2,0
"2015-08-28",127185.301,0,1.4,0
"2015-08-29",123734.912,0,3.05,0
"2015-08-30",136255.532,0,6.15,0
"2015-08-31",165367.83,0,8.9,0
"2015-09-01",166736.833,0,7.55,0
"2015-09-02",164452.741,0,7.5,0
"2015-09-03",167858.639,0,8.35,0
"2015-09-04",158832.38,0,5.55,0
"2015-09-05",127490.778,0,3.95,0
"2015-09-06",117815.656,0,3.65,0
"2015-09-07",137372.013,0,6.15,0
"2015-09-08",171803.899,0,10.05,0
"2015-09-09",175147.043,0,9.2,0
"2015-09-10",150221.465,0,3.35,0
"2015-09-11",135361.344,0,4.2,0
"2015-09-12",121123.544,0,2,0
"2015-09-13",112557.153,0,0.550000000000001,0
"2015-09-14",111586.536,0,0,0
"2015-09-15",120132.559,0,1.45,0
"2015-09-16",131055.579,0,3.1,0
"2015-09-17",137067.857,0,3.9,0
"2015-09-18",135492.113,0,3.35,0
"2015-09-19",125006.068,0,2.8,0
"2015-09-20",114581.277,0,1.15,0
"2015-09-21",111728.098,0,0,0
"2015-09-22",111837.822,0,0,0
"2015-09-23",113229.816,0,0.300000000000001,0
"2015-09-24",116793.041,0,0.599999999999998,0
"2015-09-25",114801.365,0,0.0500000000000007,0
"2015-09-26",99301.698,0,0,0
"2015-09-27",94178.401,0,0,0
"2015-09-28",119931.556,0,3.4,0
"2015-09-29",136001.633,0,5,0
"2015-09-30",138525.287,0,1.4,0
"2015-10-01",110318.844,0,0,0.197576989213499
"2015-10-02",105375.061,3.6,0,11.1463053267209
"2015-10-03",98373.181,3.95,0,13.7009138668394
"2015-10-04",92185.713,0,0,2.16110358025012
"2015-10-05",102723.295,0.149999999999999,0,1.98688736271795
"2015-10-06",105474.875,0,0,0
"2015-10-07",107171.232,0,0,0
"2015-10-08",106989.723,0,0,0
"2015-10-09",111119.088,0,0.899999999999999,0
"2015-10-10",92856.26,1,0,1.82034493434624
"2015-10-11",89372.549,0.699999999999999,0,1.71335796610049
"2015-10-12",103987.172,0,0,0
"2015-10-13",108868.593,0,0,0
"2015-10-14",106043.984,0,0,0
"2015-10-15",103262.984,1.85,0,2.67402507949159
"2015-10-16",102545.621,1,0,3.17575797566503
"2015-10-17",93436.805,7.1,0,14.6596616604886
"2015-10-18",93675.646,9.35,0,19.6893051172458
"2015-10-19",107442.826,9.35,0,15.2784
"2015-10-20",106827.479,0,0,0
"2015-10-21",106072.293,0,0,0
"2015-10-22",106649.127,0,0,0
"2015-10-23",102439.618,3.75,0,5.42837345804432
"2015-10-24",94723.939,6.55,0,9.44381624635531
"2015-10-25",92500.732,0,0,0
"2015-10-26",106547.388,4.9,0,8.38795448723942
"2015-10-27",110207.54,6,0,10.8317485347473
"2015-10-28",113716.82,0,0,0
"2015-10-29",110476.254,0,0,0
"2015-10-30",105025.239,2.4,0,7.26780970581921
"2015-10-31",97804.812,7.1,0,7.75378951481145
"2015-11-01",99862.497,0.449999999999999,0,1.37783691342626
"2015-11-02",108050.795,1.55,0,2.46177916413094
"2015-11-03",108334.094,0,0,0.968453447513097
"2015-11-04",108446.315,0,0,0.923760430703401
"2015-11-05",111181.952,0,0,0
"2015-11-06",113799.605,0,2.55,0
"2015-11-07",99078.146,0,0,0
"2015-11-08",93183.944,5.15,0,9.47070839166743
"2015-11-09",108775.891,6,0,5.61669006040653
"2015-11-10",111778.333,2.1,0,5.04397967811414
"2015-11-11",109863.983,0.15,0,3.87191274304265
"2015-11-12",111672.365,0.699999999999999,0,1.57066589754619
"2015-11-13",107694.274,2.65,0,7.01846013880537
"2015-11-14",100039.656,6.85,0,19.8225135520196
"2015-11-15",95048.067,5.15,0,11.6911869166479
"2015-11-16",106195.03,1.25,0,3.83530379500764
"2015-11-17",107564.146,8.2,0,14.3509743669202
"2015-11-18",109718.028,6,0,8.29797292645686
"2015-11-19",110213.684,0,0,0
"2015-11-20",105185.411,4.6,0,8.03922495766849
"2015-11-21",98469.741,8.2,0,12.8583513717739
"2015-11-22",100229.057,6.6,0,11.3536935585683
"2015-11-23",113699.587,11.85,0,29.372411501952
"2015-11-24",116568.048,11.55,0,19.4521975560603
"2015-11-25",115434.003,10.45,0,13.3561417183257
"2015-11-26",97306.951,6.8,0,5.22769672620978
"2015-11-27",98313.171,3.35,0,6.79813187483032
"2015-11-28",97442.629,2.65,0,6.69880691320152
"2015-11-29",98542.485,7.95,0,20.1995013361074
"2015-11-30",115030.189,11,0,21.9453212929086
"2015-12-01",115195.035,7.05,0,15.1429408132901
"2015-12-02",113675.144,4.85,0,6.62139799502402
"2015-12-03",112339.247,4.6,0,16.0968561252597
"2015-12-04",111801.384,7.9,0,15.2801711404028
"2015-12-05",104143.786,9.05,0,5.97816357086355
"2015-12-06",102004.673,9.05,0,12.7696514721428
"2015-12-07",113728.748,7.7,0,7.81056089761568
"2015-12-08",114798.088,9.6,0,13.9374901882008
"2015-12-09",116529.983,8.8,0,8.59990748666226
"2015-12-10",110829.521,3.2,0,5.08396324522098
"2015-12-11",110910.261,4.05,0,5.46985921698912
"2015-12-12",100229.215,1.85,0,1.25092558324419
"2015-12-13",96637.552,0,0,0.983949478962546
"2015-12-14",110731.936,0,0,0
"2015-12-15",109011.417,0,0,0
"2015-12-16",110533.621,6,0,11.0144699827852
"2015-12-17",113731.48,2.35,0,2.30568619014856
"2015-12-18",112760.645,7.1,0,15.1882848565544
"2015-12-19",109095.965,11.25,0,35.6327802518973
"2015-12-20",105771.639,10.7,0,25.2332469571397
"2015-12-21",116962.527,8.5,0,11.1044048917535
"2015-12-22",114020.338,2.1,0,3.51752091360101
"2015-12-23",113057.583,1.65,0,4.17168446032062
"2015-12-24",106784.264,0,0,0
"2015-12-25",95082.757,0.449999999999999,0,0.250666806983105
"2015-12-26",96769.059,3.2,0,9.00552032566206
"2015-12-27",97007.84,2.65,0,7.72259911081644
"2015-12-28",111651.023,10.4,0,30.1230994421225
"2015-12-29",115435.948,11.6,0,29.7039174938603
"2015-12-30",113316.613,9.9,0,13.6596784519843
"2015-12-31",106812.881,7.35,0,12.8993546359017
"2016-01-01",102557.385,11.6,0,27.1805121364554
"2016-01-02",105419.774,12.1,0,28.7265968579642
"2016-01-03",104136.75,11,0,27.4941043745746
"2016-01-04",123106.034,18.8,0,50.6287487026887
"2016-01-05",133165.49,21,0,40.5255965098603
"2016-01-06",127568.517,16.25,0,21.5014760423558
"2016-01-07",122713.235,14.05,0,8.70716059515685
"2016-01-08",118776.511,12.4,0,24.5899485092186
"2016-01-09",106950.283,8.25,0,17.4237356007736
"2016-01-10",101580.334,2.95,0,13.7912467514416
"2016-01-11",120335.252,14.9,0,44.9733521098884
"2016-01-12",125927.107,14.05,0,31.483676704077
"2016-01-13",128348.028,17.65,0,59.0655056018316
"2016-01-14",126238.559,15.45,0,33.3093246871069
"2016-01-15",118085.933,11,0,12.82606096976
"2016-01-16",104955.468,6,0,17.5402180181623
"2016-01-17",108727.184,12.4,0,21.092774865227
"2016-01-18",126054.574,18.5,0,65.2115065000035
"2016-01-19",133817.355,19.05,0,67.8374557305918
"2016-01-20",127318.625,13.8,0,30.5721903749143
"2016-01-21",125194.134,14.85,0,41.4861560407806
"2016-01-22",130024.41,18.5,0,39.6602991093108
"2016-01-23",121053.837,17.1,0,58.7448793933011
"2016-01-24",113923.57,16,0,36.4301227447836
"2016-01-25",124938.871,16.8,0,11.5524674697659
"2016-01-26",123991.606,14.05,0,21.7961273624468
"2016-01-27",118245.466,12.1,0,24.2038656086171
"2016-01-28",120881.582,14.9,0,17.328
"2016-01-29",120924.865,13.25,0,32.4827585035508
"2016-01-30",111282.243,14.35,0,27.2639823004637
"2016-01-31",103707.203,6.25,0,14.7440249158769
"2016-02-01",112959.187,6,0,11.7478688995068
"2016-02-02",113324.474,9.9,0,9.92729202955167
"2016-02-03",116235.004,6.3,0,6.65939954913745
"2016-02-04",111690.621,4.05,0,4.76444051928691
"2016-02-05",119616.037,11.8,0,25.9424483022471
"2016-02-06",110821.216,14.1,0,22.0401667216925
"2016-02-07",105984.218,11.55,0,17.1507210344055
"2016-02-08",120179.787,13.2,0,35.4594166041798
"2016-02-09",124020.839,14.6,0,31.434299478014
"2016-02-10",122462.188,12.4,0,27.8913236996055
"2016-02-11",130021.775,19.05,0,72.5897059368613
"2016-02-12",131454.923,20.45,0,49.5520255214658
"2016-02-13",126292.26,24.35,0,82.078256071915
"2016-02-14",129641.05,27.65,0,69.6417129484908
"2016-02-15",135859.016,19.9,0,36.2079931696005
"2016-02-16",122816.773,7.1,0,20.4659972698975
"2016-02-17",121515.588,12.4,0,27.4198280436889
"2016-02-18",122328.233,14.85,0,37.6375444470013
"2016-02-19",125042.854,15.7,0,29.4115890070558
"2016-02-20",103923.382,4.05,0,8.65072874618086
"2016-02-21",98874.648,7.1,0,9.49776462121483
"2016-02-22",109830.429,8.5,0,13.6088891655418
"2016-02-23",120747.835,11.55,0,38.5354442108342
"2016-02-24",118996.578,3.8,0,15.733065068965
"2016-02-25",113730.487,3.8,0,16.436318014566
"2016-02-26",117615.973,14.05,0,47.6546486764933
"2016-02-27",108033.642,13.5,0,29.9304838958544
"2016-02-28",98417.772,4.3,0,11.0745904773043
"2016-03-01",109193.372,6.8,0,14.6503736307941
"2016-03-02",111156.796,8.5,0,29.6066469765031
"2016-03-03",118634.441,14.85,0,32.4805794431072
"2016-03-04",120439.032,13.05,0,32.0835062383933
"2016-03-05",107626.987,13.2,0,22.6205981034985
"2016-03-06",103484.168,11.55,0,16.2912609702257
"2016-03-07",110666.969,6,0,13.0514941244288
"2016-03-08",106521.901,1.85,0,5.40234023363949
"2016-03-09",106326.513,0,0,0
"2016-03-10",108114.526,0,2.55,0
"2016-03-11",103136.028,0.200000000000001,0,0
"2016-03-12",93299.552,4.35,0,6.72470149820793
"2016-03-13",88156.8205,1.55,0,2.62744481197988
"2016-03-14",109798.715,6,0,22.3490908796469
"2016-03-15",109437.426,3.5,0,11.6607200668328
"2016-03-16",105331.666,2.35,0,5.52984540919576
"2016-03-17",104455.96,2.95,0,8.64616412526443
"2016-03-18",103854.781,4.9,0,13.8033645985318
"2016-03-19",98680.826,9.9,0,16.3684988389284
"2016-03-20",99849.206,11,0,29.7519179275954
"2016-03-21",109706.062,9.05,0,27.577279262856
"2016-03-22",108865.963,6.85,0,15.4533527132464
"2016-03-23",105623.158,0,0,1.70495635134745
"2016-03-24",102575.958,4.35,0,14.5799761250939
"2016-03-25",99416.568,0,0,3.6017517605362
"2016-03-26",90625.443,6.25,0,15.3002450960761
"2016-03-27",88895.821,5.4,0,12.8490916543197
"2016-03-28",104693.349,2.65,0,16.54134295308
"2016-03-29",103335.867,6,0,21.124402450247
"2016-03-30",104677.578,7.65,0,14.5577598276658
"2016-03-31",104533.497,0,0,0
"2016-04-01",107277.596,0,2.55,0
"2016-04-02",93887.38,2.7,0,4.32599583911034
"2016-04-03",92501.795,10.2,0,38.3418252830231
"2016-04-04",111622.667,11.85,0,25.1833801715333
"2016-04-05",112675.076,12.9,0,38.2102404631081
"2016-04-06",111285.684,11,0,22.9414831534493
"2016-04-07",108237.802,2.65,0,6.92255405043275
"2016-04-08",106255.421,9.65,0,21.8046106727093
"2016-04-09",104017.118,11.55,0,24.6808735063619
"2016-04-10",96140.804,9.05,0,22.2626404471707
"2016-04-11",106025.615,1.25,0,4.51868950913869
"2016-04-12",105767.322,4.1,0,5.71117283201861
"2016-04-13",103348.599,6.55,0,9.74737005761041
"2016-04-14",102128.036,4.05,0,8.42123031391495
"2016-04-15",100668.99,3.2,0,4.93502097259981
"2016-04-16",90414.416,1.6,0,4.30140628167115
"2016-04-17",88077.334,0,0,0
"2016-04-18",103253.315,0,0,0
"2016-04-19",103262.884,0,0,0
"2016-04-20",100802.03,0,0,0
"2016-04-21",102329.5,0,0,0
"2016-04-22",109172.253,0,1.7,0
"2016-04-23",96578.852,0,0,0
"2016-04-24",86221.642,1,0,1.62
"2016-04-25",101262.068,0,0,0
"2016-04-26",104572.996,0.199999999999999,0,2.31036887631752
"2016-04-27",101873.132,1,0,5.89965001275311
"2016-04-28",102130.198,2.4,0,6.39724895873218
"2016-04-29",102631.84,3.2,0,7.81258062358398
"2016-04-30",91040.135,1.55,0,3.60479162845096
"2016-05-01",92605.938,4.85,0,10.4670658723066
"2016-05-02",104014.505,2.15,0,5.05862217450914
"2016-05-03",105901.534,1.5,0,4.06901791490692
"2016-05-04",106000.341,3.45,0,8.73321727296932
"2016-05-05",105313.72,2.1,0,7.7046637067579
"2016-05-06",105963.25,3,0,10.3615647839784
"2016-05-07",93987.363,1.25,0,5.96157952243821
"2016-05-08",87154.847,0.449999999999999,0,3.82710584259631
"2016-05-09",101172.589,0,0,0
"2016-05-10",102056.321,1.85,0,1.54369074623125
"2016-05-11",103667.122,0,0,0
"2016-05-12",106723.753,0,0,0
"2016-05-13",107156.038,0,0,0
"2016-05-14",94680.724,0,0,0
"2016-05-15",87077.189,3.5,0,12.6804728202018
"2016-05-16",99572.448,2.15,0,5.16644533891534
"2016-05-17",103290.875,0,0,0
"2016-05-18",102242.889,0,0,0
"2016-05-19",103458.146,0,0,0
"2016-05-20",103547.966,0,0,0
"2016-05-21",93673.451,0,0,0
"2016-05-22",90168.921,0,0,0
"2016-05-23",105993.27,0,0,0
"2016-05-24",109308.719,0,0.599999999999998,0
"2016-05-25",122020.646,0,3.1,0
"2016-05-26",137165.769,0,5.6,0
"2016-05-27",146960.63,0,6.95,0
"2016-05-28",142829.975,0,9.2,0
"2016-05-29",133604.19,0,7.55,0
"2016-05-30",130677.586,0,5.3,0
"2016-05-31",148504.455,0,7,0
"2016-06-01",143943.864,0,4.45,0
"2016-06-02",130202.774,0,2.55,0
"2016-06-03",121380.514,0,1.15,0
"2016-06-04",124463.485,0,6.1,0
"2016-06-05",115331.975,0,2,0
"2016-06-06",135686.897,0,5.3,0
"2016-06-07",139697.201,0,4.75,0
"2016-06-08",111007.575,0,0,0
"2016-06-09",105348.102,0,0,0
"2016-06-10",108618.309,0,0,0
"2016-06-11",117672.524,0,2.55,0
"2016-06-12",130029.809,0,4.2,0
"2016-06-13",115070.765,0,0,0
"2016-06-14",119173.961,0,1.4,0
"2016-06-15",129807.64,0,2.5,0
"2016-06-16",128317.298,0,1.45,0
"2016-06-17",125668.226,0,1.4,0
"2016-06-18",116361.99,0,2.55,0
"2016-06-19",124144.374,0,5.35,0
"2016-06-20",147781.115,0,5.05,0
"2016-06-21",155789.502,0,6.7,0
"2016-06-22",145182.559,0,3.9,0
"2016-06-23",139889.57,0,3.95,0
"2016-06-24",139783.202,0,4.75,0
"2016-06-25",127612.072,0,4.2,0
"2016-06-26",126131.978,0,4.8,0
"2016-06-27",141227.246,0,5,0
"2016-06-28",141501.106,0,4.5,0
"2016-06-29",142930.498,0,5.3,0
"2016-06-30",142351.106,0,4.75,0
"2016-07-01",141686.767,0,3.9,0
"2016-07-02",114815.914,0,2.55,0
"2016-07-03",107773.822,0,2.25,0
"2016-07-04",118995.944,0,4.2,0
"2016-07-05",150220.832,0,7.55,0
"2016-07-06",172284.518,0,8.9,0
"2016-07-07",178774.356,0,9.45,0
"2016-07-08",167077.425,0,8.1,0
"2016-07-09",123393.164,0,2,0
"2016-07-10",122674.87,0,4.2,0
"2016-07-11",136018.535,0,3.35,0
"2016-07-12",147377.339,0,4.45,0
"2016-07-13",148124.173,0,6.15,0
"2016-07-14",166635.256,0,9.2,0
"2016-07-15",175347.56,0,9.2,0
"2016-07-16",155066.339,0,8.4,0
"2016-07-17",150592.906,0,8.65,0
"2016-07-18",169553.999,0,9.2,0
"2016-07-19",154741.399,0,6.7,0
"2016-07-20",147027.132,0,5.05,0
"2016-07-21",157700.238,0,6.4,0
"2016-07-22",175916.322,0,9.75,0
"2016-07-23",172672.266,0,11.15,0
"2016-07-24",160500.817,0,8.6,0
"2016-07-25",179020.102,0,10.3,0
"2016-07-26",172533.503,0,8.35,0
"2016-07-27",173810.37,0,8.65,0
"2016-07-28",174062.794,0,9.2,0
"2016-07-29",161329.002,0,7.8,0
"2016-07-30",148026.337,0,6.95,0
"2016-07-31",138889.535,0,5.6,0
"2016-08-01",143769.235,0,5.6,0
"2016-08-02",139583.191,0,3.35,0
"2016-08-03",136029.242,0,3.65,0
"2016-08-04",139221.731,0,3.65,0
"2016-08-05",143649.34,0,5.05,0
"2016-08-06",147498.597,0,7.8,0
"2016-08-07",137593.804,0,5.9,0
"2016-08-08",148888.915,0,5,0
"2016-08-09",154255.709,0,5.9,0
"2016-08-10",170786.766,0,9.2,0
"2016-08-11",186872.416,0,10.4,0
"2016-08-12",186342.787,0,10.05,0
"2016-08-13",186794.374,0,11.7,0
"2016-08-14",183275.929,0,11.1,0
"2016-08-15",184340.775,0,9.2,0
"2016-08-16",185629.185,0,9.5,0
"2016-08-17",174496.172,0,7.8,0
"2016-08-18",162667.983,0,7.55,0
"2016-08-19",164578.666,0,7.55,0
"2016-08-20",152079.839,0,7.3,0
"2016-08-21",147441.558,0,7.85,0
"2016-08-22",138858.736,0,2.3,0
"2016-08-23",129229.682,0,1.7,0
"2016-08-24",143614.498,0,4.5,0
"2016-08-25",152648.554,0,6.15,0
"2016-08-26",170248.654,0,8.9,0
"2016-08-27",147789.109,0,6.45,0
"2016-08-28",141765.305,0,6.15,0
"2016-08-29",164082.847,0,7.25,0
"2016-08-30",154559.633,0,5.3,0
"2016-08-31",163655.147,0,8.1,0
"2016-09-01",149254.196,0,3.1,0
"2016-09-02",130662.234,0,2.85,0
"2016-09-03",111642.519,0,1.95,0
"2016-09-04",106679.111,0,2.5,0
"2016-09-05",113222.538,0,3.65,0
"2016-09-06",139537.899,0,6.15,0
"2016-09-07",152000.766,0,7.25,0
"2016-09-08",167149.927,0,7.8,0
"2016-09-09",183072.912,0,9.5,0
"2016-09-10",170746.348,0,10.3,0
"2016-09-11",146907.533,0,3.4,0
"2016-09-12",126661.837,0,0.0500000000000007,0
"2016-09-13",132178.428,0,2,0
"2016-09-14",147179.824,0,7.25,0
"2016-09-15",125251.428,0,0,0
"2016-09-16",115218.264,0,0,0
"2016-09-17",108739.34,0,0.0500000000000007,0
"2016-09-18",124981.923,0,5.3,0
"2016-09-19",137721.09,0,3.6,0
"2016-09-20",138497.831,0,5.3,0
"2016-09-21",137029.918,0,5.05,0
"2016-09-22",131627.14,0,3.35,0
"2016-09-23",133404.058,0,3.1,0
"2016-09-24",107969.529,0,0,0
"2016-09-25",93164.072,0,0,0
"2016-09-26",107083.657,0,0,0
"2016-09-27",115888.625,0,0,0
"2016-09-28",110668.214,0,0,0
"2016-09-29",108721.979,0,0,0
"2016-09-30",106050.517,0,0,0
"2016-10-01",96963.654,0,0,0
"2016-10-02",94128.549,0,0,0
"2016-10-03",108388.674,0,0.899999999999999,0
"2016-10-04",107566.882,0,0,0
"2016-10-05",105825.309,0,0,0
"2016-10-06",107063.533,0,0,0.299102032659774
"2016-10-07",106953.481,0,0,0
"2016-10-08",98781.962,0,0,0
"2016-10-09",94262.749,0,0,0
"2016-10-10",100265.743,2.1,0,5.64383557520947
"2016-10-11",103233.456,3.5,0,4.87331075963764
"2016-10-12",106925.493,1,0,1.97372346581952
"2016-10-13",108641.734,1,0,2.19988014218957
"2016-10-14",104951.781,2.7,0,4.86699999589069
"2016-10-15",95897.656,2.95,0,3.79245111240738
"2016-10-16",94183.474,0.65,0,0.738406063005018
"2016-10-17",114541.983,0,3.1,0
"2016-10-18",119513.045,0,3.1,0
"2016-10-19",126730.761,0,3.35,0
"2016-10-20",115295.569,0,0,0
"2016-10-21",117059.236,0,0,0
"2016-10-22",97491.968,3.2,0,13.3014078739272
"2016-10-23",91497.642,1.55,0,6.17740212063292
"2016-10-24",103072.149,2.65,0,5.91589993154043
"2016-10-25",106164.362,6.85,0,15.2880084772347
"2016-10-26",108140.414,9.05,0,16.9943854257811
"2016-10-27",112592.532,7.6,0,13.2497148790639
"2016-10-28",107461.788,7.95,0,17.623209372059
"2016-10-29",98054.159,4.05,0,4.72312527041153
"2016-10-30",94184.774,0,0.349999999999998,0
"2016-10-31",102649.232,5.75,0,11.9356064279009
"2016-11-01",106975.378,5.7,0,7.21685271649236
"2016-11-02",106626.86,0,0,0
"2016-11-03",108001.728,0,0,0
"2016-11-04",102976.856,3.5,0,4.76278271601802
"2016-11-05",95103.342,3.8,0,8.61853756503967
"2016-11-06",96574.886,5.7,0,9.02831340173789
"2016-11-07",106519.634,7.15,0,12.5081457490709
"2016-11-08",107461.245,3.25,0,2.71302729805655
"2016-11-09",108737.054,3.2,0,4.20590717591506
"2016-11-10",106002.467,5.45,0,9.13272188409838
"2016-11-11",104895.285,2.95,0,10.6758560949462
"2016-11-12",98896.612,7.35,0,16.0238901044659
"2016-11-13",96006.371,4.05,0,9.79012060395581
"2016-11-14",108169.239,6,0,6.35731928410081
"2016-11-15",109768.201,4.45,0,9.65041447814548
"2016-11-16",108612.179,2.1,0,6.12338123588594
"2016-11-17",106529.007,2.95,0,5.710309771611
"2016-11-18",106692.056,2.4,0,3.69100415605293
"2016-11-19",96669.359,4.05,0,11.7120392443292
"2016-11-20",101920.796,10.45,0,33.8850172761023
"2016-11-21",118091.086,10.2,0,42.9326897773713
"2016-11-22",117717.606,10.2,0,37.7099066707941
"2016-11-23",114539.788,9.6,0,21.0708416538115
"2016-11-24",100493.492,8.5,0,14.2241406262384
"2016-11-25",101514.541,4.85,0,4.25394718663345
"2016-11-26",99673.893,7.4,0,9.74610640513078
"2016-11-27",99946.603,8.8,0,21.4483364688267
"2016-11-28",112569.971,9.05,0,11.9557475660642
"2016-11-29",114174.791,2.45,0,0.78446190474745
"2016-11-30",112235.842,3.5,0,6.73725039835449
"2016-12-01",110413.554,5.45,0,12.3305604090001
"2016-12-02",112066.857,6.85,0,20.4504026131517
"2016-12-03",104244.675,6.85,0,23.6227767783552
"2016-12-04",101254.681,8.25,0,20.2148228861892
"2016-12-05",114533.635,9.35,0,17.2977268496952
"2016-12-06",118763.865,11,0,20.8216011433507
"2016-12-07",117985.033,8.5,0,13.2504784167744
"2016-12-08",120226.881,10.7,0,25.574610809942
"2016-12-09",122715.428,12.65,0,42.7612593939889
"2016-12-10",115744.673,14.85,0,31.2654961770959
"2016-12-11",115447.876,15.7,0,24.4647324510842
"2016-12-12",122605.331,10.7,0,16.01440097007
"2016-12-13",120897.06,11.8,0,12.0459236989116
"2016-12-14",120683.417,11.55,0,23.2995467821156
"2016-12-15",132829.166,17.7,0,68.8803096360314
"2016-12-16",135470.312,19.85,0,44.4195761024348
"2016-12-17",123762.315,15.45,0,21.6360426561371
"2016-12-18",112257.594,8.05,0,19.0896695533027
"2016-12-19",128546.206,17.7,0,40.161539173692
